3:10:06.127 PM 10/12/2022 	 104.319327 	 284.129343 	 109.066575 	 296.344314 	 279.724112 	 283.498017 	 295.775827 	 283.437124 
3:10:13.328 PM 10/12/2022 	 104.318017 	 284.125984 	 109.065800 	 296.342321 	 279.772510 	 283.495274 	 295.785862 	 283.428581 
3:10:20.532 PM 10/12/2022 	 104.316409 	 284.121861 	 109.065503 	 296.341554 	 279.775554 	 283.518590 	 295.785508 	 283.425317 
3:10:27.724 PM 10/12/2022 	 104.315515 	 284.119570 	 109.064847 	 296.339868 	 279.753729 	 283.493079 	 295.786547 	 283.410435 
3:10:34.889 PM 10/12/2022 	 104.313907 	 284.115448 	 109.064430 	 296.338794 	 279.791087 	 283.505001 	 295.784510 	 283.464890 
3:10:42.142 PM 10/12/2022 	 104.312895 	 284.112852 	 109.064192 	 296.338181 	 279.753163 	 283.499283 	 295.749764 	 283.420990 
3:10:49.347 PM 10/12/2022 	 104.311406 	 284.109034 	 109.063596 	 296.336648 	 279.762438 	 283.479969 	 295.739427 	 283.404573 
3:10:56.540 PM 10/12/2022 	 104.309917 	 284.105217 	 109.063179 	 296.335575 	 279.749130 	 283.456138 	 295.771282 	 283.411189 
3:11:03.711 PM 10/12/2022 	 104.308726 	 284.102163 	 109.063120 	 296.335421 	 279.779103 	 283.483933 	 295.787524 	 283.409505 
3:11:10.950 PM 10/12/2022 	 104.307356 	 284.098651 	 109.062703 	 296.334348 	 279.757597 	 283.475168 	 295.787929 	 283.382853 
3:11:18.158 PM 10/12/2022 	 104.305509 	 284.093917 	 109.062524 	 296.333888 	 279.807236 	 283.505071 	 295.799637 	 283.424846 
3:11:25.299 PM 10/12/2022 	 104.304318 	 284.090863 	 109.062286 	 296.333275 	 279.751970 	 283.461371 	 295.770260 	 283.389355 
3:11:32.530 PM 10/12/2022 	 104.303187 	 284.087962 	 109.061750 	 296.331895 	 279.786900 	 283.474752 	 295.789878 	 283.402255 
3:11:39.750 PM 10/12/2022 	 104.301876 	 284.084603 	 109.061214 	 296.330515 	 279.773376 	 283.459405 	 295.774934 	 283.378205 
3:11:46.925 PM 10/12/2022 	 104.300625 	 284.081396 	 109.060916 	 296.329749 	 279.760640 	 283.452089 	 295.764045 	 283.374271 
3:11:54.145 PM 10/12/2022 	 104.299553 	 284.078648 	
