Timestamp                   	PTD1 (MPa)	PTD2 (MPa)	RTD0_PVtop (K)	RTD1_room (K)	TC0_bath (K)	TC1_PVtop (K)	TC2_PTD2 (K)	TC3_PVside (K)
2:11:35.828 PM 4/14/2023 	 -0.159630 	 -0.063623 	 296.179386 	 297.203622 	 298.178508 	 296.017953 	 296.103079 	 296.094144
2:11:45.828 PM 4/14/2023 	 -0.440676 	 -0.076615 	 296.184597 	 297.217271 	 298.165463 	 296.010964 	 296.097972 	 296.097502
2:11:55.828 PM 4/14/2023 	 -1.064744 	 -0.139781 	 296.186130 	 297.229540 	 298.173436 	 296.017092 	 296.117266 	 296.080115
2:12:06.328 PM 4/14/2023 	 0.168549 	 -0.810074 	 296.189502 	 297.241195 	 298.178780 	 296.032337 	 296.100061 	 296.079839
2:12:16.828 PM 4/14/2023 	 -0.010792 	 -0.977556 	 296.193640 	 297.256225 	 298.158995 	 296.056674 	 296.132858 	 296.069372
2:12:27.328 PM 4/14/2023 	 -1.147336 	 -0.553850 	 296.196705 	 297.275088 	 298.172713 	 296.035650 	 296.127356 	 296.079389
2:12:37.828 PM 4/14/2023 	 -0.861105 	 -0.516593 	 296.201456 	 297.294412 	 298.163331 	 296.023873 	 296.115582 	 296.100063
2:12:48.328 PM 4/14/2023 	 -0.189423 	 -1.211379 	 296.202529 	 297.313122 	 298.178944 	 296.045201 	 296.102107 	 296.091291
2:12:58.828 PM 4/14/2023 	 -0.987347 	 -0.132085 	 296.207893 	 297.332600 	 298.198120 	 296.035304 	 296.126540 	 296.091270
2:13:09.328 PM 4/14/2023 	 -0.465114 	 -0.579577 	 296.210805 	 297.347783 	 298.179033 	 296.041997 	 296.116303 	 296.107368
2:13:19.828 PM 4/14/2023 	 -0.435687 	 -0.366844 	 296.213717 	 297.362659 	 298.179557 	 296.044406 	 296.132349 	 296.083912
2:13:29.828 PM 4/14/2023 	 0.300671 	 -0.118695 	 296.214330 	 297.379223 	 298.194050 	 296.032156 	 296.151606 	 296.092355
2:13:40.328 PM 4/14/2023 	 -0.289800 	 -0.861722 	 296.216936 	 297.399007 	 298.187291 	 296.011725 	 296.141526 	 296.090739
2:13:50.328 PM 4/14/2023 	 -0.632777 	 -0.967091 	 296.219695 	 297.416491 	 298.172440 	 296.037257 	 296.138837 	 296.097455
2:14:00.328 PM 4/14/2023 	 -0.433841 	 -0.946933 	 296.222453 	 297.433055 	 298.181755 	 296.048025 	 296.127973 	 296.085649
2:14:10.828 PM 4/14/2023 	 0.398953 	 -0.709452 	 296.223986 	 297.451766 	 298.183111 	 296.048916 	 296.106762 	 296.076664
2:14:21.328 PM 4/14/2023 	 0.034884 	 -0.280599 	 296.224139 	 297.468024 	 298.187484 	 296.049547 	 296.141720 	 296.091874
2:14:31.328 PM 4/14/2023 	 -0.227376 	 -0.673202 	 296.226285 	 297.483361 	 298.215265 	 296.049705 	 296.133415 	 296.092032
2:14:41.828 PM 4/14/2023 	 -1.497916 	 0.125990 	 296.229657 	 297.498238 	 298.204424 	 296.039755 	 296.131460 	 296.086315
2:14:52.329 PM 4/14/2023 	 -0.206647 	 -0.189513 	 296.231802 	 297.510661 	 298.197872 	 296.051516 	 296.132874 	 296.100427
2:15:02.828 PM 4/14/2023 	 -0.451225 	 -0.594041 	 296.234715 	 297.523084 	 298.211714 	 296.062128 	 296.117621 	 296.069183
2:15:12.829 PM 4/14/2023 	 -0.187122 	 -0.142359 	 296.235634 	 297.533361 	 298.195851 	 296.050426 	 296.106861 	 296.086639
